Guess,Correct,Misplaced,SecretCode,Win,NumGuesses
"['5', '4', '1', '6']",0,2,6361,False,10
"['1', '4', '6', '5']",1,1,6361,False,10
"['6', '5', '1', '3']",1,2,6361,False,10
"['5', '4', '6', '5']",3,0,1465,False,10
"['2', '4', '4', '1']",1,1,1465,False,10
"['3', '2', '5', '1']",0,2,1465,False,10
"['2', '3', '4', '5']",1,1,1465,False,10
"['4', '2', '3', '4']",0,1,1465,False,10
"['3', '6', '5', '6']",0,2,1465,False,10
"['6', '2', '3', '3']",0,1,1465,False,10
"['6', '4', '3', '2']",1,1,1465,False,10
"['5', '3', '1', '2']",0,2,1465,False,10
"['4', '4', '2', '5']",2,0,1465,False,10
"['3', '6', '4', '5']",0,2,6151,False,10
"['6', '4', '6', '4']",1,0,6151,False,10
"['2', '4', '6', '2']",0,1,6151,False,10
"['5', '5', '6', '5']",0,2,6151,False,10
"['2', '1', '6', '6']",1,1,6151,False,10
"['5', '3', '3', '2']",0,1,6151,False,10
"['1', '1', '1', '5']",1,2,6151,False,10
"['4', '5', '4', '3']",0,1,6151,False,10
"['5', '4', '3', '6']",0,2,6151,False,10
"['2', '4', '6', '5']",0,2,6151,False,10
"['4', '5', '3', '5']",0,2,5113,False,10
"['4', '6', '2', '3']",1,0,5113,False,10
"['5', '1', '2', '5']",2,0,5113,False,10
"['3', '1', '6', '2']",1,1,5113,False,10
"['2', '1', '1', '1']",2,0,5113,False,10
"['6', '1', '3', '2']",1,1,5113,False,10
"['4', '6', '4', '4']",0,0,5113,False,10
"['6', '3', '6', '1']",0,2,5113,False,10
"['4', '2', '5', '5']",0,1,5113,False,10
"['4', '6', '5', '2']",0,1,5113,False,10
"['5', '3', '2', '5']",2,0,1315,False,10
"['4', '2', '1', '4']",1,0,1315,False,10
"['1', '5', '4', '3']",1,2,1315,False,10
"['4', '6', '5', '5']",1,0,1315,False,10
"['3', '2', '1', '3']",1,1,1315,False,10
"['1', '5', '1', '5']",3,0,1315,False,10
"['2', '2', '4', '1']",0,1,1315,False,10
"['6', '4', '2', '3']",0,1,1315,False,10
"['6', '6', '6', '4']",0,0,1315,False,10
"['1', '2', '3', '2']",1,1,1315,False,10
"['2', '4', '4', '5']",0,1,3114,False,10
"['4', '2', '6', '4']",1,0,3114,False,10
"['4', '2', '2', '4']",1,0,3114,False,10
"['3', '3', '1', '2']",2,0,3114,False,10
"['4', '5', '1', '5']",1,1,3114,False,10
"['5', '1', '4', '5']",1,1,3114,False,10
"['1', '3', '6', '6']",0,2,3114,False,10
"['3', '6', '4', '4']",2,0,3114,False,10
"['2', '1', '4', '3']",1,2,3114,False,10
"['2', '2', '1', '1']",1,1,3114,False,10
"['6', '3', '4', '4']",0,1,5415,False,10
"['3', '1', '1', '3']",1,0,5415,False,10
"['4', '2', '3', '2']",0,1,5415,False,10
"['1', '5', '2', '5']",1,2,5415,False,10
"['5', '1', '4', '2']",1,2,5415,False,10
"['2', '6', '3', '3']",0,0,5415,False,10
"['1', '5', '3', '1']",0,2,5415,False,10
"['4', '6', '3', '3']",0,1,5415,False,10
"['4', '2', '3', '6']",0,1,5415,False,10
"['1', '3', '6', '1']",0,1,5415,False,10
"['1', '3', '3', '4']",0,2,3546,False,10
"['5', '5', '1', '4']",1,1,3546,False,10
"['1', '4', '3', '4']",0,2,3546,False,10
"['1', '3', '4', '5']",1,2,3546,False,10
"['3', '6', '1', '3']",1,1,3546,False,10
"['1', '1', '1', '3']",0,1,3546,False,10
"['2', '2', '4', '1']",1,0,3546,False,10
"['3', '1', '6', '5']",1,2,3546,False,10
"['4', '6', '6', '3']",0,3,3546,False,10
"['6', '4', '6', '1']",0,2,3546,False,10
"['3', '1', '5', '4']",2,0,1151,False,10
"['2', '5', '5', '1']",2,0,1151,False,10
"['2', '2', '6', '1']",1,0,1151,False,10
"['4', '3', '5', '4']",1,0,1151,False,10
"['1', '2', '3', '3']",1,0,1151,False,10
"['6', '3', '5', '5']",1,0,1151,False,10
"['4', '6', '1', '5']",0,2,1151,False,10
"['5', '4', '2', '5']",0,1,1151,False,10
"['2', '1', '2', '5']",1,1,1151,False,10
"['1', '2', '4', '3']",1,0,1151,False,10
"['3', '3', '2', '2']",1,1,6432,False,10
"['4', '6', '4', '5']",0,2,6432,False,10
"['3', '4', '4', '6']",1,2,6432,False,10
"['3', '2', '5', '3']",0,2,6432,False,10
"['1', '3', '6', '5']",0,2,6432,False,10
"['2', '3', '2', '1']",0,2,6432,False,10
"['5', '4', '1', '1']",1,0,6432,False,10
"['5', '5', '6', '5']",0,1,6432,False,10
"['6', '1', '1', '4']",1,1,6432,False,10
"['5', '1', '2', '4']",0,2,6432,False,10
"['2', '3', '5', '6']",0,1,5145,False,10
"['1', '6', '3', '1']",0,1,5145,False,10
"['4', '4', '1', '6']",0,2,5145,False,10
"['5', '2', '3', '5']",2,0,5145,False,10
"['2', '1', '3', '1']",1,0,5145,False,10
"['6', '2', '1', '3']",0,1,5145,False,10
"['1', '6', '2', '2']",0,1,5145,False,10
"['4', '2', '3', '2']",0,1,5145,False,10
"['6', '1', '3', '1']",1,0,5145,False,10
"['4', '1', '1', '6']",1,1,5145,False,10
"['1', '2', '4', '6']",0,2,4135,False,10
"['1', '3', '4', '1']",0,3,4135,False,10
"['3', '3', '5', '5']",1,1,4135,False,10
"['4', '5', '3', '4']",2,1,4135,False,10
"['5', '6', '2', '2']",0,1,4135,False,10
"['3', '4', '4', '3']",0,2,4135,False,10
"['1', '1', '4', '5']",2,1,4135,False,10
"['1', '6', '5', '5']",1,1,4135,False,10
"['2', '2', '3', '1']",1,1,4135,False,10
"['2', '6', '1', '3']",0,2,4135,False,10
"['5', '5', '1', '2']",0,1,1441,False,10
"['5', '5', '4', '5']",1,0,1441,False,10
"['1', '2', '6', '5']",1,0,1441,False,10
"['6', '3', '2', '3']",0,0,1441,False,10
"['2', '1', '4', '3']",1,1,1441,False,10
"['1', '6', '2', '1']",2,0,1441,False,10
"['4', '6', '6', '2']",0,1,1441,False,10
"['5', '2', '2', '6']",0,0,1441,False,10
"['5', '1', '5', '4']",0,2,1441,False,10
"['4', '4', '3', '2']",1,1,1441,False,10
"['5', '4', '3', '3']",0,1,1625,False,10
"['5', '1', '4', '2']",0,3,1625,False,10
"['1', '3', '6', '4']",1,1,1625,False,10
"['5', '4', '6', '3']",0,2,1625,False,10
"['5', '5', '5', '4']",0,1,1625,False,10
"['5', '4', '1', '1']",0,2,1625,False,10
"['1', '5', '2', '5']",3,0,1625,False,10
"['4', '6', '4', '2']",1,1,1625,False,10
"['6', '4', '6', '5']",1,1,1625,False,10
"['4', '1', '6', '3']",0,2,1625,False,10
"['1', '3', '6', '6']",0,1,2151,False,10
"['3', '1', '2', '2']",1,1,2151,False,10
"['6', '4', '3', '1']",1,0,2151,False,10
"['3', '1', '2', '3']",1,1,2151,False,10
"['4', '3', '6', '6']",0,0,2151,False,10
"['6', '2', '4', '6']",0,1,2151,False,10
"['5', '4', '3', '1']",1,1,2151,False,10
"['3', '2', '5', '2']",1,1,2151,False,10
"['4', '3', '4', '1']",1,0,2151,False,10
"['1', '3', '5', '6']",1,1,2151,False,10
"['1', '6', '1', '5']",0,1,5254,False,10
"['1', '3', '4', '2']",0,2,5254,False,10
"['3', '4', '6', '3']",0,1,5254,False,10
"['5', '1', '1', '2']",1,1,5254,False,10
"['2', '4', '6', '3']",0,2,5254,False,10
"['3', '6', '1', '1']",0,0,5254,False,10
"['4', '1', '2', '4']",1,1,5254,False,10
"['6', '4', '2', '3']",0,2,5254,False,10
"['1', '6', '3', '3']",0,0,5254,False,10
"['2', '1', '6', '2']",0,1,5254,False,10
"['5', '4', '5', '2']",1,1,5236,False,10
"['2', '6', '5', '1']",0,3,5236,False,10
"['3', '3', '4', '1']",0,1,5236,False,10
"['5', '2', '5', '6']",3,0,5236,False,10
"['6', '3', '5', '2']",0,4,5236,False,10
"['2', '6', '4', '2']",0,2,5236,False,10
"['4', '1', '3', '6']",2,0,5236,False,10
"['1', '3', '2', '1']",0,2,5236,False,10
"['6', '4', '2', '5']",0,3,5236,False,10
"['1', '1', '3', '4']",1,0,5236,False,10
"['1', '5', '2', '1']",0,2,3612,False,10
"['2', '6', '4', '4']",1,1,3612,False,10
"['6', '2', '5', '2']",1,1,3612,False,10
"['3', '6', '4', '3']",2,0,3612,False,10
"['5', '2', '6', '5']",0,2,3612,False,10
"['3', '3', '5', '2']",2,0,3612,False,10
"['3', '6', '1', '4']",3,0,3612,False,10
"['5', '3', '3', '6']",0,2,3612,False,10
"['1', '2', '5', '4']",0,2,3612,False,10
"['2', '5', '4', '5']",0,1,3612,False,10
"['2', '1', '5', '6']",0,1,1443,False,10
"['6', '3', '4', '1']",1,2,1443,False,10
"['1', '3', '3', '5']",1,1,1443,False,10
"['3', '5', '2', '2']",0,1,1443,False,10
"['4', '4', '5', '1']",1,2,1443,False,10
"['6', '4', '4', '6']",2,0,1443,False,10
"['6', '5', '2', '3']",1,0,1443,False,10
"['5', '3', '2', '2']",0,1,1443,False,10
"['3', '6', '5', '6']",0,1,1443,False,10
"['1', '3', '2', '6']",1,1,1443,False,10
"['6', '5', '2', '5']",0,2,2236,False,10
"['3', '4', '2', '6']",1,2,2236,False,10
"['2', '1', '6', '3']",1,2,2236,False,10
"['6', '6', '4', '6']",1,0,2236,False,10
"['5', '6', '3', '5']",1,1,2236,False,10
"['6', '3', '1', '5']",0,2,2236,False,10
"['2', '3', '3', '1']",2,0,2236,False,10
"['3', '5', '4', '5']",0,1,2236,False,10
"['2', '2', '3', '2']",3,0,2236,False,10
"['3', '5', '4', '6']",1,1,2236,False,10
"['1', '2', '3', '5']",0,0,6664,False,10
"['3', '3', '1', '2']",0,0,6664,False,10
"['2', '1', '3', '4']",1,0,6664,False,10
"['5', '1', '4', '3']",0,1,6664,False,10
"['4', '4', '4', '3']",0,1,6664,False,10
"['3', '3', '3', '4']",1,0,6664,False,10
"['2', '4', '2', '4']",1,0,6664,False,10
"['3', '2', '4', '5']",0,1,6664,False,10
"['6', '5', '6', '2']",2,0,6664,False,10
"['4', '4', '5', '6']",0,2,6664,False,10
"['4', '6', '4', '4']",3,0,4634,False,10
"['4', '3', '5', '1']",1,1,4634,False,10
"['6', '5', '5', '4']",1,1,4634,False,10
"['6', '3', '2', '6']",0,2,4634,False,10
"['5', '4', '6', '1']",0,2,4634,False,10
"['1', '4', '5', '5']",0,1,4634,False,10
"['1', '6', '5', '5']",1,0,4634,False,10
"['5', '4', '1', '1']",0,1,4634,False,10
"['3', '3', '4', '6']",0,3,4634,False,10
"['4', '5', '6', '4']",2,1,4634,False,10
"['1', '1', '2', '5']",0,2,4261,False,10
"['5', '1', '4', '6']",0,3,4261,False,10
"['4', '3', '1', '6']",1,2,4261,False,10
"['6', '6', '5', '4']",0,2,4261,False,10
"['1', '6', '2', '3']",0,3,4261,False,10
"['2', '6', '2', '2']",0,2,4261,False,10
"['1', '4', '1', '5']",0,2,4261,False,10
"['2', '5', '6', '6']",1,1,4261,False,10
"['2', '6', '3', '5']",0,2,4261,False,10
"['6', '6', '3', '1']",1,1,4261,False,10
"['2', '2', '4', '5']",0,1,6434,False,10
"['5', '4', '2', '4']",2,0,6434,False,10
"['6', '3', '5', '3']",1,1,6434,False,10
"['3', '5', '2', '4']",1,1,6434,False,10
"['4', '6', '2', '2']",0,2,6434,False,10
"['3', '4', '1', '6']",1,2,6434,False,10
"['2', '2', '1', '4']",1,0,6434,False,10
"['5', '5', '3', '3']",1,0,6434,False,10
"['2', '1', '5', '3']",0,1,6434,False,10
"['2', '5', '4', '3']",0,2,6434,False,10
"['6', '1', '2', '3']",0,3,3462,False,10
"['5', '4', '4', '6']",1,1,3462,False,10
"['6', '1', '4', '1']",0,2,3462,False,10
"['1', '5', '5', '3']",0,1,3462,False,10
"['1', '6', '4', '3']",0,3,3462,False,10
"['5', '1', '2', '5']",0,1,3462,False,10
"['6', '1', '3', '1']",0,2,3462,False,10
"['6', '5', '1', '2']",1,1,3462,False,10
"['2', '2', '1', '4']",0,2,3462,False,10
"['5', '6', '3', '2']",1,2,3462,False,10
"['6', '5', '2', '6']",1,1,4561,False,10
"['4', '1', '1', '5']",1,2,4561,False,10
"['6', '6', '4', '5']",0,3,4561,False,10
"['2', '4', '4', '3']",0,1,4561,False,10
"['2', '3', '6', '6']",1,0,4561,False,10
"['3', '2', '6', '2']",1,0,4561,False,10
"['6', '1', '1', '1']",1,1,4561,False,10
"['1', '6', '5', '3']",0,3,4561,False,10
"['5', '3', '1', '4']",0,3,4561,False,10
"['6', '2', '4', '6']",0,2,4561,False,10
"['4', '5', '3', '3']",1,2,4325,False,10
"['1', '4', '5', '1']",0,2,4325,False,10
"['5', '2', '3', '3']",0,3,4325,False,10
"['6', '6', '6', '2']",0,1,4325,False,10
"['5', '3', '4', '2']",1,3,4325,False,10
"['2', '3', '2', '2']",2,0,4325,False,10
"['6', '4', '1', '1']",0,1,4325,False,10
"['6', '4', '2', '3']",1,2,4325,False,10
"['2', '4', '2', '1']",1,1,4325,False,10
"['4', '5', '3', '1']",1,2,4325,False,10
"['3', '4', '1', '1']",2,0,3453,False,10
"['1', '4', '4', '4']",1,0,3453,False,10
"['3', '2', '6', '2']",1,0,3453,False,10
"['1', '4', '6', '6']",1,0,3453,False,10
"['4', '4', '5', '4']",2,0,3453,False,10
"['2', '4', '5', '1']",2,0,3453,False,10
"['1', '6', '4', '6']",0,1,3453,False,10
"['5', '2', '1', '3']",1,1,3453,False,10
"['6', '3', '6', '6']",0,1,3453,False,10
"['4', '4', '4', '2']",1,0,3453,False,10
"['3', '6', '4', '6']",1,2,1466,False,10
"['6', '2', '3', '3']",0,1,1466,False,10
"['5', '5', '4', '2']",0,1,1466,False,10
"['2', '5', '5', '2']",0,0,1466,False,10
"['5', '6', '5', '5']",0,1,1466,False,10
"['3', '4', '6', '1']",2,1,1466,False,10
"['1', '3', '2', '5']",1,0,1466,False,10
"['6', '4', '3', '2']",1,1,1466,False,10
"['3', '6', '5', '6']",1,1,1466,False,10
"['6', '6', '3', '3']",0,2,1466,False,10
"['6', '6', '1', '5']",0,0,2422,False,10
"['1', '1', '1', '5']",0,0,2422,False,10
"['1', '1', '6', '2']",1,0,2422,False,10
"['2', '6', '1', '3']",1,0,2422,False,10
"['2', '6', '4', '5']",1,1,2422,False,10
"['6', '2', '2', '3']",1,1,2422,False,10
"['6', '2', '6', '5']",0,1,2422,False,10
"['4', '2', '2', '6']",1,2,2422,False,10
"['6', '4', '2', '6']",2,0,2422,False,10
"['1', '2', '4', '4']",0,2,2422,False,10
"['3', '5', '1', '2']",0,2,6143,False,10
"['4', '4', '6', '4']",0,2,6143,False,10
"['5', '5', '6', '1']",0,2,6143,False,10
"['6', '2', '2', '4']",1,1,6143,False,10
"['5', '6', '3', '5']",0,2,6143,False,10
"['3', '3', '5', '1']",0,2,6143,False,10
"['1', '1', '5', '3']",2,0,6143,False,10
"['5', '6', '2', '6']",0,1,6143,False,10
"['3', '3', '3', '2']",0,1,6143,False,10
"['4', '5', '3', '5']",0,2,6143,False,10
"['4', '6', '6', '5']",1,1,4354,False,10
"['3', '2', '2', '5']",0,2,4354,False,10
"['2', '2', '6', '5']",0,1,4354,False,10
"['3', '3', '5', '5']",2,0,4354,False,10
"['6', '5', '6', '4']",1,1,4354,False,10
"['2', '2', '6', '6']",0,0,4354,False,10
"['2', '1', '5', '6']",1,0,4354,False,10
"['2', '6', '3', '5']",0,2,4354,False,10
"['1', '1', '3', '1']",0,1,4354,False,10
"['1', '5', '2', '3']",0,2,4354,False,10
"['5', '5', '5', '2']",0,0,6336,False,10
"['2', '2', '3', '5']",1,0,6336,False,10
"['6', '4', '2', '6']",2,0,6336,False,10
"['5', '5', '1', '2']",0,0,6336,False,10
"['1', '1', '2', '5']",0,0,6336,False,10
"['1', '1', '5', '2']",0,0,6336,False,10
"['6', '2', '6', '4']",1,1,6336,False,10
"['6', '2', '1', '5']",1,0,6336,False,10
"['5', '3', '1', '6']",2,0,6336,False,10
"['6', '4', '1', '3']",1,1,6336,False,10
"['3', '4', '5', '6']",0,1,4244,False,10
"['6', '1', '5', '4']",1,0,4244,False,10
"['1', '2', '3', '1']",1,0,4244,False,10
"['6', '3', '1', '2']",0,1,4244,False,10
"['4', '2', '2', '2']",2,0,4244,False,10
"['4', '5', '4', '4']",3,0,4244,False,10
"['5', '5', '1', '6']",0,0,4244,False,10
"['4', '2', '1', '6']",2,0,4244,False,10
"['3', '3', '1', '6']",0,0,4244,False,10
"['3', '2', '1', '1']",1,0,4244,False,10
"['1', '5', '3', '6']",1,1,4131,False,10
"['2', '6', '2', '3']",0,1,4131,False,10
"['1', '4', '6', '4']",0,2,4131,False,10
"['5', '5', '4', '3']",0,2,4131,False,10
"['1', '1', '3', '2']",2,1,4131,False,10
"['3', '2', '6', '2']",0,1,4131,False,10
"['4', '3', '2', '2']",1,1,4131,False,10
"['5', '4', '3', '4']",1,1,4131,False,10
"['6', '4', '1', '3']",0,3,4131,False,10
"['4', '6', '1', '3']",1,2,4131,False,10
"['5', '2', '1', '5']",1,0,5463,False,10
"['1', '6', '5', '6']",0,2,5463,False,10
"['1', '3', '5', '1']",0,2,5463,False,10
"['1', '3', '2', '3']",1,0,5463,False,10
"['6', '2', '1', '1']",0,1,5463,False,10
"['1', '6', '2', '6']",0,1,5463,False,10
"['1', '3', '6', '5']",1,2,5463,False,10
"['3', '3', '3', '5']",0,2,5463,False,10
"['6', '5', '3', '2']",0,3,5463,False,10
"['3', '5', '2', '3']",1,1,5463,False,10
"['2', '2', '4', '4']",0,0,3655,False,10
"['2', '2', '1', '5']",1,0,3655,False,10
"['4', '5', '2', '5']",1,1,3655,False,10
"['2', '5', '1', '5']",1,1,3655,False,10
"['6', '6', '4', '2']",1,0,3655,False,10
"['1', '1', '1', '3']",0,1,3655,False,10
"['1', '5', '3', '3']",0,2,3655,False,10
"['6', '3', '4', '5']",1,2,3655,False,10
"['3', '3', '1', '3']",1,0,3655,False,10
"['5', '2', '5', '4']",1,1,3655,False,10
"['1', '3', '4', '5']",0,3,4213,False,10
"['3', '4', '1', '1']",1,2,4213,False,10
"['6', '6', '3', '5']",0,1,4213,False,10
"['5', '3', '4', '1']",0,3,4213,False,10
"['5', '5', '3', '5']",0,1,4213,False,10
"['1', '2', '5', '5']",1,1,4213,False,10
"['4', '1', '2', '3']",2,2,4213,False,10
"['6', '2', '2', '5']",1,0,4213,False,10
"['2', '1', '4', '5']",0,3,4213,False,10
"['1', '2', '4', '6']",1,2,4213,False,10
"['4', '2', '5', '2']",0,1,5516,False,10
"['6', '3', '4', '1']",0,2,5516,False,10
"['5', '1', '4', '2']",1,1,5516,False,10
"['3', '6', '6', '3']",0,1,5516,False,10
"['1', '4', '2', '2']",0,1,5516,False,10
"['4', '5', '4', '4']",1,0,5516,False,10
"['5', '4', '4', '4']",1,0,5516,False,10
"['6', '2', '6', '1']",0,2,5516,False,10
"['3', '1', '2', '2']",0,1,5516,False,10
"['3', '5', '4', '6']",2,0,5516,False,10
"['5', '2', '1', '2']",0,1,2664,False,10
"['6', '3', '4', '5']",0,2,2664,False,10
"['3', '6', '4', '4']",2,0,2664,False,10
"['5', '5', '6', '3']",1,0,2664,False,10
"['3', '3', '6', '2']",1,1,2664,False,10
"['2', '1', '4', '6']",1,2,2664,False,10
"['5', '5', '3', '2']",0,1,2664,False,10
"['1', '1', '3', '1']",0,0,2664,False,10
"['1', '5', '1', '4']",1,0,2664,False,10
"['6', '1', '4', '4']",1,1,2664,False,10
"['4', '4', '4', '6']",2,0,4616,False,10
"['1', '2', '3', '2']",0,1,4616,False,10
"['3', '5', '4', '2']",0,1,4616,False,10
"['2', '4', '4', '6']",1,1,4616,False,10
"['6', '3', '3', '2']",0,1,4616,False,10
"['6', '2', '5', '3']",0,1,4616,False,10
"['1', '4', '2', '4']",0,2,4616,False,10
"['5', '4', '2', '2']",0,1,4616,False,10
"['5', '2', '4', '5']",0,1,4616,False,10
"['4', '6', '2', '4']",2,0,4616,False,10
"['5', '3', '4', '3']",1,1,6523,False,10
"['2', '2', '1', '5']",0,2,6523,False,10
"['5', '2', '2', '1']",1,1,6523,False,10
"['6', '2', '5', '2']",1,2,6523,False,10
"['5', '2', '6', '5']",0,3,6523,False,10
"['3', '1', '1', '3']",1,0,6523,False,10
"['2', '1', '1', '1']",0,1,6523,False,10
"['5', '2', '6', '6']",0,3,6523,False,10
"['6', '1', '3', '2']",1,2,6523,False,10
"['2', '5', '3', '2']",1,2,6523,False,10
"['1', '1', '3', '1']",0,1,3453,False,10
"['4', '3', '2', '3']",1,2,3453,False,10
"['2', '4', '3', '2']",1,1,3453,False,10
"['4', '5', '6', '2']",0,2,3453,False,10
"['1', '2', '4', '3']",1,1,3453,False,10
"['4', '6', '2', '2']",0,1,3453,False,10
"['3', '6', '5', '1']",2,0,3453,False,10
"['1', '6', '6', '4']",0,1,3453,False,10
"['1', '5', '3', '3']",1,2,3453,False,10
"['3', '5', '3', '5']",1,2,3453,False,10
"['4', '1', '3', '6']",0,2,2321,False,10
"['5', '4', '2', '2']",1,1,2321,False,10
"['4', '6', '6', '3']",0,1,2321,False,10
"['6', '1', '6', '4']",0,1,2321,False,10
"['1', '3', '2', '5']",2,1,2321,False,10
"['5', '5', '2', '6']",1,0,2321,False,10
"['5', '3', '3', '3']",1,0,2321,False,10
"['6', '4', '1', '4']",0,1,2321,False,10
"['6', '1', '2', '3']",1,2,2321,False,10
"['5', '5', '4', '1']",1,0,2321,False,10
"['6', '4', '1', '3']",1,1,3435,False,10
"['6', '6', '2', '5']",1,0,3435,False,10
"['5', '2', '2', '4']",0,2,3435,False,10
"['4', '1', '4', '2']",0,1,3435,False,10
"['5', '5', '6', '6']",0,1,3435,False,10
"['6', '2', '1', '6']",0,0,3435,False,10
"['3', '6', '1', '5']",2,0,3435,False,10
"['1', '2', '6', '4']",0,1,3435,False,10
"['3', '4', '1', '2']",2,0,3435,False,10
"['5', '4', '6', '4']",1,1,3435,False,10
"['2', '1', '6', '5']",0,3,5652,False,10
"['1', '3', '2', '3']",0,1,5652,False,10
"['1', '1', '2', '3']",0,1,5652,False,10
"['1', '5', '2', '1']",0,2,5652,False,10
"['3', '6', '1', '2']",2,0,5652,False,10
"['5', '2', '3', '4']",1,1,5652,False,10
"['3', '1', '2', '5']",0,2,5652,False,10
"['2', '5', '2', '1']",0,2,5652,False,10
"['1', '2', '3', '5']",0,2,5652,False,10
"['1', '3', '1', '5']",0,1,5652,False,10
"['6', '5', '6', '5']",0,1,5442,False,10
"['6', '2', '5', '2']",1,1,5442,False,10
"['4', '6', '2', '4']",0,3,5442,False,10
"['1', '2', '6', '4']",0,2,5442,False,10
"['2', '1', '6', '6']",0,1,5442,False,10
"['3', '6', '1', '5']",0,1,5442,False,10
"['3', '6', '3', '4']",0,1,5442,False,10
"['2', '6', '3', '5']",0,2,5442,False,10
"['2', '1', '4', '4']",1,2,5442,False,10
"['2', '2', '6', '2']",1,0,5442,False,10
"['3', '1', '4', '5']",1,2,5113,False,10
"['6', '2', '4', '6']",0,0,5113,False,10
"['6', '3', '5', '3']",1,1,5113,False,10
"['6', '6', '3', '3']",1,0,5113,False,10
"['5', '4', '6', '3']",2,0,5113,False,10
"['5', '3', '3', '4']",1,1,5113,False,10
"['3', '3', '1', '5']",1,2,5113,False,10
"['6', '3', '5', '3']",1,1,5113,False,10
"['1', '5', '3', '3']",1,2,5113,False,10
"['2', '5', '5', '2']",0,1,5113,False,10
"['4', '3', '4', '4']",1,0,2365,False,10
"['5', '6', '2', '5']",1,2,2365,False,10
"['3', '6', '1', '4']",0,2,2365,False,10
"['3', '2', '2', '2']",0,2,2365,False,10
"['3', '2', '6', '5']",2,2,2365,False,10
"['2', '4', '5', '5']",2,0,2365,False,10
"['6', '3', '2', '1']",1,2,2365,False,10
"['2', '6', '4', '4']",1,1,2365,False,10
"['2', '2', '3', '2']",1,1,2365,False,10
"['6', '6', '3', '3']",0,2,2365,False,10
"['6', '6', '2', '4']",1,1,5254,False,10
"['3', '4', '4', '1']",0,1,5254,False,10
"['4', '2', '1', '2']",1,1,5254,False,10
"['2', '4', '6', '2']",0,2,5254,False,10
"['2', '2', '3', '5']",1,1,5254,False,10
"['4', '6', '4', '2']",0,2,5254,False,10
"['6', '3', '2', '3']",0,1,5254,False,10
"['5', '1', '6', '6']",1,0,5254,False,10
"['2', '4', '5', '3']",1,2,5254,False,10
"['4', '1', '4', '4']",1,0,5254,False,10
"['2', '3', '4', '1']",0,2,5236,False,10
"['5', '2', '2', '1']",2,0,5236,False,10
"['4', '1', '6', '3']",0,2,5236,False,10
"['1', '3', '6', '5']",0,3,5236,False,10
"['4', '2', '1', '5']",1,1,5236,False,10
"['2', '5', '1', '6']",1,2,5236,False,10
"['1', '4', '5', '2']",0,2,5236,False,10
"['1', '2', '1', '5']",1,1,5236,False,10
"['5', '3', '6', '1']",1,2,5236,False,10
"['6', '6', '4', '1']",0,1,5236,False,10
"['1', '2', '3', '4']",1,0,5535,False,10
"['1', '4', '1', '3']",0,1,5535,False,10
"['5', '3', '1', '3']",1,1,5535,False,10
"['1', '4', '6', '3']",0,1,5535,False,10
"['5', '1', '3', '5']",3,0,5535,False,10
"['6', '4', '4', '6']",0,0,5535,False,10
"['1', '2', '4', '2']",0,0,5535,False,10
"['3', '3', '2', '2']",0,1,5535,False,10
"['1', '2', '2', '3']",0,1,5535,False,10
"['5', '4', '2', '2']",1,0,5535,False,10
"['1', '4', '3', '3']",2,1,6413,False,10
